interview__key,sdd_hhid,sourceid,ag12a_01_1,ag12a_01_2,ag12a_01_3,ag12a_01_4,ag12a_01_5,ag12a_01_6,ag12a_01_7,ag12a_01_8,ag12a_02,ag12a_03_1,ag12a_03_2,ag12a_03_3,ag12a_03_4,ag12a_04,ag12a_05,ag12a_06,ag12a_07
81-85-31-88,0069-002-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-76-63-44,0071-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-76-63-44,0071-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-76-63-44,0071-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-76-63-44,0071-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-76-63-44,0071-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
28-76-80-54,0072-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
28-76-80-54,0072-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
28-76-80-54,0072-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
28-76-80-54,0072-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
28-76-80-54,0072-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-54-53-99,0072-003-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-54-53-99,0072-003-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-54-53-99,0072-003-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-54-53-99,0072-003-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-54-53-99,0072-003-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
86-08-97-34,0073-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
86-08-97-34,0073-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
86-08-97-34,0073-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
86-08-97-34,0073-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
86-08-97-34,0073-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-96-03-52,0073-001-002,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-96-03-52,0073-001-002,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-96-03-52,0073-001-002,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-96-03-52,0073-001-002,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-96-03-52,0073-001-002,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
64-01-68-39,0074-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
64-01-68-39,0074-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
64-01-68-39,0074-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
64-01-68-39,0074-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
64-01-68-39,0074-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-43-63-02,0075-001-003,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-43-63-02,0075-001-003,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-43-63-02,0075-001-003,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-43-63-02,0075-001-003,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-43-63-02,0075-001-003,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-76-07-75,0077-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-76-07-75,0077-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-76-07-75,0077-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-76-07-75,0077-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-76-07-75,0077-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
80-60-48-21,0077-003-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
80-60-48-21,0077-003-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
80-60-48-21,0077-003-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
80-60-48-21,0077-003-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
80-60-48-21,0077-003-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
77-61-09-41,0078-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
77-61-09-41,0078-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
77-61-09-41,0078-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
77-61-09-41,0078-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
77-61-09-41,0078-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-09-85-87,0079-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-09-85-87,0079-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-09-85-87,0079-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-09-85-87,0079-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-09-85-87,0079-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
78-16-68-29,0080-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
78-16-68-29,0080-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
78-16-68-29,0080-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
78-16-68-29,0080-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
78-16-68-29,0080-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-35-18-51,0081-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-35-18-51,0081-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-35-18-51,0081-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-35-18-51,0081-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-35-18-51,0081-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
24-96-35-07,0081-004-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
24-96-35-07,0081-004-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
24-96-35-07,0081-004-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
24-96-35-07,0081-004-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
24-96-35-07,0081-004-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-09-91-34,0082-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-09-91-34,0082-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-09-91-34,0082-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-09-91-34,0082-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-09-91-34,0082-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
65-72-13-93,0082-003-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
65-72-13-93,0082-003-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
65-72-13-93,0082-003-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
65-72-13-93,0082-003-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
65-72-13-93,0082-003-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-63-97-41,0082-004-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-63-97-41,0082-004-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-63-97-41,0082-004-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-63-97-41,0082-004-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-63-97-41,0082-004-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-24-69-15,0083-001-001,GOVERNMENT EXTENSION,YES,NO,NO,NO,NO,NO,NO,NO,YES,1,2,4,,GOOD,NO,,BADO
82-24-69-15,0083-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-24-69-15,0083-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-24-69-15,0083-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-24-69-15,0083-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-57-99-29,0084-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-57-99-29,0084-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-57-99-29,0084-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-57-99-29,0084-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-57-99-29,0084-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
74-56-02-42,0084-002-001,GOVERNMENT EXTENSION,NO,NO,YES,NO,NO,NO,NO,NO,YES,1,,,,GOOD,NO,,BADO
74-56-02-42,0084-002-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
74-56-02-42,0084-002-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
74-56-02-42,0084-002-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
74-56-02-42,0084-002-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
70-36-26-23,0085-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
70-36-26-23,0085-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
70-36-26-23,0085-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
70-36-26-23,0085-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
70-36-26-23,0085-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-51-26-77,0085-003-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-51-26-77,0085-003-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-51-26-77,0085-003-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-51-26-77,0085-003-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-51-26-77,0085-003-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-61-34-21,0086-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-61-34-21,0086-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-61-34-21,0086-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-61-34-21,0086-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-61-34-21,0086-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
07-11-78-55,0087-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
07-11-78-55,0087-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
07-11-78-55,0087-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
07-11-78-55,0087-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
07-11-78-55,0087-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-78-44-09,0087-001-002,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-78-44-09,0087-001-002,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-78-44-09,0087-001-002,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-78-44-09,0087-001-002,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-78-44-09,0087-001-002,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
74-12-78-76,0088-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
74-12-78-76,0088-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
74-12-78-76,0088-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
74-12-78-76,0088-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
74-12-78-76,0088-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
47-53-89-65,0089-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
47-53-89-65,0089-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
47-53-89-65,0089-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
47-53-89-65,0089-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
47-53-89-65,0089-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
67-17-25-56,0089-002-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
67-17-25-56,0089-002-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
67-17-25-56,0089-002-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
67-17-25-56,0089-002-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
67-17-25-56,0089-002-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
11-84-02-64,0089-002-002,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
11-84-02-64,0089-002-002,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
11-84-02-64,0089-002-002,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
11-84-02-64,0089-002-002,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
11-84-02-64,0089-002-002,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
13-79-88-08,0090-001-001,GOVERNMENT EXTENSION,NO,YES,YES,NO,NO,NO,NO,NO,YES,1,,,,GOOD,NO,,2
13-79-88-08,0090-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
13-79-88-08,0090-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
13-79-88-08,0090-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
13-79-88-08,0090-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
18-41-40-51,0093-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
18-41-40-51,0093-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
18-41-40-51,0093-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
18-41-40-51,0093-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
18-41-40-51,0093-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
70-24-33-41,0096-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
70-24-33-41,0096-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
70-24-33-41,0096-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
70-24-33-41,0096-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
70-24-33-41,0096-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
88-19-63-23,0097-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
88-19-63-23,0097-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
88-19-63-23,0097-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
88-19-63-23,0097-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
88-19-63-23,0097-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-47-38-83,0097-001-003,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-47-38-83,0097-001-003,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-47-38-83,0097-001-003,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-47-38-83,0097-001-003,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-47-38-83,0097-001-003,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
89-69-28-73,0099-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
89-69-28-73,0099-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
89-69-28-73,0099-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
89-69-28-73,0099-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
89-69-28-73,0099-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-01-61-44,0099-001-006,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-01-61-44,0099-001-006,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-01-61-44,0099-001-006,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-01-61-44,0099-001-006,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-01-61-44,0099-001-006,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
42-94-75-73,0099-008-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
42-94-75-73,0099-008-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
42-94-75-73,0099-008-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
42-94-75-73,0099-008-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
42-94-75-73,0099-008-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
07-74-53-75,0101-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
07-74-53-75,0101-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
07-74-53-75,0101-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
07-74-53-75,0101-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
07-74-53-75,0101-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-18-15-86,0101-002-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-18-15-86,0101-002-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-18-15-86,0101-002-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-18-15-86,0101-002-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-18-15-86,0101-002-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-87-89-06,0102-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-87-89-06,0102-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-87-89-06,0102-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-87-89-06,0102-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-87-89-06,0102-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-86-51-55,0104-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-86-51-55,0104-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-86-51-55,0104-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-86-51-55,0104-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-86-51-55,0104-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-80-49-27,0104-001-006,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-80-49-27,0104-001-006,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-80-49-27,0104-001-006,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-80-49-27,0104-001-006,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-80-49-27,0104-001-006,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
56-75-17-70,0105-001-001,GOVERNMENT EXTENSION,YES,NO,YES,NO,NO,NO,NO,NO,YES,1,,,,AVERAGE,NO,,1
56-75-17-70,0105-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
56-75-17-70,0105-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
56-75-17-70,0105-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
56-75-17-70,0105-001-001,OTHER,NO,NO,NO,NO,NO,NO,YES,YES,YES,1,,,,GOOD,YES,15000,BADO
03-36-44-51,0105-005-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-36-44-51,0105-005-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-36-44-51,0105-005-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-36-44-51,0105-005-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-36-44-51,0105-005-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
